Latitude,Longitude,Kommune,Navn,Takster,Tilbudstyper,Pladser_på_tilbudstypen,Adresse,Kontaktperson,Pladser,Leder,Driftsherre,Virksomhedens_navn,Virksomhedsform,CVR,Tilsynsførende_myndighed,Årsomsætning,Soliditetsgrad,Overskud,Overskud_vs_omsætning,Løn_leder,Løn_personale,Løn_administration,Omkostninger_eksternt,Bestyrelseshonorarer,Løn_vs_omsætning,Omkostninger_til_kompetenceudvikling_vs_omsætning,Ejendomsomkostninger_vs_omsætning
55.33843,11.13314,Slagelse Kommune,Suhrsvej 28,"Fra 2.757,45 - 4.572,67 kr.","Botilbud til midlertidige ophold, § 107","5 - Botilbud til midlertidige ophold, § 107","Suhrsvej 28B
    

    4220 Korsør","Kristina Mortensen

                krmo@suhrsvej28.dk
                
                    Telefon: 40533783","Botilbud til midlertidige ophold, § 107
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    
        
            Særlige forhold

            Ud over de 4 pladser er der en selvstændig lejlighed. Lejligheden ligger på samme matrikel og indeholder egen stue, eget køkken samt eget bad. 
Lejligheden er til borgere, som b.la. har brug for at træne sociale fællesskaber m.m.","Kristina Mortensen
    

    krmo@suhrsvej28.dk
    
        Telefon: 40533783",Tilbuddet selv,Suhrsvej 28B ApS,Anpartsselskab,41188995,Socialtilsyn Øst,,,,,,,,,,,,
55.240516,11.936516,Næstved Kommune,Tranerne Sørupvej ApS,"Fra 0 - 3.981,24 kr.","Botilbud til midlertidige ophold, § 107","6 - Botilbud til midlertidige ophold, § 107","Sørupvej 15
    

    4684 Holmegaard","Rolf Hauritz

                rh@tranerne.com
                
                    Telefon: 61424743","Botilbud til midlertidige ophold, § 107
    
    
        

            
                6 pladser -
                Kontakt afdelingen om ledige pladser","Rolf Hauritz
    

    rh@tranerne.com
    
        Telefon: 61424743",Tilbuddet selv,Tranerne Sørupvej ApS,Anpartsselskab,42566039,Socialtilsyn Hovedstaden,,,,,,,,,,,,
55.661134,12.343399,Albertslund Kommune,Trivselshuset Albertslund (LATA Integration & Trivsel),"Fra 2.051,1 - 11.209,5 kr.","Botilbud til midlertidige ophold, § 107","4 - Botilbud til midlertidige ophold, § 107","Linde Alle 3
    

    2620 Albertslund","Mohamed El Maghlouk

                mem@lata.dk
                
                    Telefon: +4540400771","Botilbud til midlertidige ophold, § 107
    
    
        

            
                4 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Vores boliger er ikke velegnet til Borgere med fysiske handicap","Per Ingvar Thomas Ahlgren
    

    pea@Lata.dk
    
        Telefon: 40402834",Tilbuddet selv,LATA Integration & Trivsel ApS,Anpartsselskab,39472104,Socialtilsyn Hovedstaden,67.092.675 kr.,29 %,3.611.774 kr.,"5,38 %",938.207 kr.,25.933.295 kr.,0 kr.,15.667.169 kr.,0 kr.,"70,38 %",2 %,9 %
55.048841,12.055836,Vordingborg Kommune,Ungetilbud Solhøjvej - Autisme (Autismetilbud Vordingborg),Fra 2.844 - 2.844 kr.,"Botilbud til midlertidige ophold, § 107","7 - Botilbud til midlertidige ophold, § 107","Solhøjvej 1
    

    4735 Mern","Ulrikke Larsen

                ulrl@vordingborg.dk
                
                    Telefon: 29369928","Botilbud til midlertidige ophold, § 107
    
    
        
            7 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            To af pladserne er fleksible pladser.","Birgit Hansen
    

    birha@vordingborg.dk
    
        Telefon: 30680899",Tilbuddet selv,Vordingborg Kommune,Primærkommune,29189676,"EAN-nummer
    
        5798007236274",92.828.440 kr.,,-478.873 kr.,"-0,52 %",460.099 kr.,68.007.478 kr.,1.375.080 kr.,7.958.039 kr.,0 kr.,"86,9 %","0,55 %","2,75 %"
56.097203,10.209213,Aarhus Kommune,Vand og By Højbjerg 107 (Vand og By Højbjerg),"Fra 2.836,24 - 3.469,7 kr.","Botilbud til midlertidige ophold, § 107","7 - Botilbud til midlertidige ophold, § 107","Oddervej 212
    

    8270 Højbjerg","Bjarke Nikolaj Hansen

                bjarke@vandogby.dk
                
                    Telefon: 81818690","Botilbud til midlertidige ophold, § 107
    
    
        

            
                7 pladser -
                Kontakt afdelingen om ledige pladser","Bjarke Nikolaj Hansen
    

    bjarke@vandogby.dk
    
        Telefon: 81818690",Tilbuddet selv,Vand og By Højbjerg ApS,Anpartsselskab,36409177,Socialtilsyn Midt,7.774.000 kr.,36 %,362.000 kr.,"4,66 %",698.000 kr.,3.096.000 kr.,699.000 kr.,270.000 kr.,171.000 kr.,"63,47 %","4,1 %","8,7 %"
56.170709,9.560276,Silkeborg Kommune,Akut døgntilbud,Fra 3.800 - 3.800 kr.,"Botilbud til midlertidige ophold, § 107","6 - Botilbud til midlertidige ophold, § 107","Falkevej 5
    

    8600 Silkeborg","Karina Marie Bak

                kbn@silkeborg.dk
                
                    Telefon: 23306780","Botilbud til midlertidige ophold, § 107
    
    
        
            6 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Der er egenbetaling for forplejning. Kan købes i tilbuddet eller medbringes.","Karina Marie Bak
    

    kbn@silkeborg.dk
    
        Telefon: 23306780",Tilbuddet selv,Silkeborg Kommune,Primærkommune,29189641,"EAN-nummer
    
        5798005644460",,,,,,,,,,,,
57.450694,10.003935,Hjørring Kommune,Botilbud Grønningen SEL  § 107,Fra 2.267 - 2.327 kr.,"Botilbud til midlertidige ophold, § 107","6 - Botilbud til midlertidige ophold, § 107","Grønningen 8
    

    9800 Hjørring","Heidi Mølskov

                heidi.moelskov@hjoerring.dk
                
                    Telefon: 41936894","Botilbud til midlertidige ophold, § 107
    
    
        
            6 pladser -
            ingen ledige","Heidi Mølskov
    

    heidi.moelskov@hjoerring.dk
    
        Telefon: 41936894",Tilbuddet selv,Hjørring Kommune,Primærkommune,29189382,"EAN-nummer
    
        5798003596044",,,,,,,,,,,,
55.684961,11.09679,Kalundborg Kommune,Botræningen Lillebo,Fra 1.837 - 1.837 kr.,"Botilbud til midlertidige ophold, § 107","10 - Botilbud til midlertidige ophold, § 107","Frederik Andersensvej 9
    

    4400 Kalundborg","Louise Nielsen

                lown@kalundborg.dk
                
                    Telefon: 24594977","Botilbud til midlertidige ophold, § 107
    
    
        

            
                10 pladser -
                Kontakt afdelingen om ledige pladser","Louise Nielsen
    

    lown@kalundborg.dk
    
        Telefon: 24594977",Tilbuddet selv,Kalundborg Kommune,Primærkommune,29189595,"EAN-nummer
    
        5798007464004",,,,,,,,,,,,
55.388973,11.643195,Sorø Kommune,Egholt Botilbud (Egholt),"Fra 0 - 4.175,66 kr.","Botilbud til midlertidige ophold, § 107","18 - Botilbud til midlertidige ophold, § 107","Næstvedvej 78A
    

    4180 Sorø","Anne-Mette Neve Alsbjerg

                adm@egholt.dk
                
                    Telefon: 57608300","Botilbud til midlertidige ophold, § 107
    
    
        

            
                18 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            6 af de 18 pladser er fleksible pladser, der kan ændres til §66.","Lars Andersen
    

    adm@egholt.dk
    
        Telefon: 57608300",Tilbuddet selv,Egfond,Fonde og andre selvejende institutioner,11565603,Socialtilsyn Øst,53.808.775 kr.,"-39,61 %",133.589 kr.,"0,25 %",908.973 kr.,31.198.627 kr.,1.604.107 kr.,3.404.869 kr.,187.746 kr.,"75,27 %","2,78 %","5,31 %"
,,,Ekkenberg & Larsen Botilbud,"Fra 2.175,65 - 2.758,03 kr.","Botilbud til midlertidige ophold, § 107","22 - Botilbud til midlertidige ophold, § 107","Peter Holms Vej 2, 5.  th
    

    2450 København SV","Christian Bjørn Nielsen

                lederkbh@ekkenberg-kbh.dk
                
                    Telefon: 51926642","Botilbud til midlertidige ophold, § 107
    
    
        

            
                22 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Hvis kommunen har specielle ønsker til borgeren, i forhold til tilbuddet kan dette forhandles mod tillæg.","Christian Bjørn Nielsen
    

    lederkbh@ekkenberg-kbh.dk
    
        Telefon: 51926642",Tilbuddet selv,EKKENBERG-LARSEN BOTILBUD ApS,Anpartsselskab,33503652,Socialtilsyn Hovedstaden,,,,,,,,,,,,
55.535418,11.371535,Sorø Kommune,Fuglebakken (Langebjerggaard),"Fra 269,2 - 3.530,03 kr.","Botilbud til midlertidige ophold, § 107","5 - Botilbud til midlertidige ophold, § 107","Fuglebakken 13
    

    4291 Ruds Vedby","Jesper William Svare

                jesper@langebjerggaard.dk
                
                    Telefon: 21641336","Botilbud til midlertidige ophold, § 107
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Der er i alt 5 pladser på Fuglebakken  i aldersgruppen 18- 30 år.","Jesper William Svare
    

    jesper@langebjerggaard.dk
    
        Telefon: 21641336",Tilbuddet selv,LANGEBJERGGAARD APS,Anpartsselskab,38279009,Socialtilsyn Hovedstaden,14.915.714 kr.,"49,76 %",884.477 kr.,"5,93 %",281.608 kr.,6.630.315 kr.,554.272 kr.,1.176.951 kr.,16.000 kr.,"65,9 %","0,54 %","6,56 %"
55.691855,12.458055,Rødovre Kommune,"Huset på Jyllingevej (DSI NETTET II, Botilbud)","Fra 1.363,27 - 1.363,27 kr.","Botilbud til midlertidige ophold, § 107","5 - Botilbud til midlertidige ophold, § 107","Jyllingevej 193
    

    2610 Rødovre","Lars Christian Hansen

                lsh@dsinettet.dk
                
                    Telefon: 29713583","Botilbud til midlertidige ophold, § 107
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser","Lars Christian Hansen
    

    lsh@dsinettet.dk
    
        Telefon: 29713583",Tilbuddet selv,NETTET II,Fonde og andre selvejende institutioner,28042701,Socialtilsyn Hovedstaden,4.690.474 kr.,"85,9 %",205.844 kr.,"4,39 %",635.765 kr.,1.722.530 kr.,280.244 kr.,0 kr.,0 kr.,"56,25 %","1,92 %","15,56 %"
54.931411,11.193898,Lolland Kommune,Husmandsvejen (Botilbud Utterslev Gamle Skole),"Fra 2.292,46 - 2.292,46 kr.","Botilbud til midlertidige ophold, § 107","2 - Botilbud til midlertidige ophold, § 107","Bøgetvej 59
    

    4913 Horslunde","Henrik Romme

                Henrik.Romme@utterslev-gl-skole.dk
                
                    Telefon: 29783563","Botilbud til midlertidige ophold, § 107
    
    
        
            2 pladser -
            ingen ledige","Henrik Romme
    

    Henrik.Romme@utterslev-gl-skole.dk
    
        Telefon: 29783563",Tilbuddet selv,Botilbud Utterselv Gamle Skole,Øvrige virksomhedsformer,32804489,Socialtilsyn Øst,14.855.988 kr.,69 %,808.880 kr.,"5,44 %",676.727 kr.,7.242.478 kr.,227.128 kr.,1.699.463 kr.,72.000 kr.,"68,72 %","3,09 %","9,73 %"
55.217541,11.735978,Næstved Kommune,Konsulentbistand og Botilbud til Unge,"Fra 371,11 - 1.386,16 kr.","Botilbud til midlertidige ophold, § 107","5 - Botilbud til midlertidige ophold, § 107","Sandageren 13
    

    4700 Næstved","Lisbeth Mette Samuelsen

                info@botilbud.dk
                
                    Telefon: +4520943942","Botilbud til midlertidige ophold, § 107
    
    
        
            5 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Fra 01.04.2025 er der en ledig plads i boligen","Lisbeth Mette Samuelsen
    

    info@botilbud.dk
    
        Telefon: +4520943942",Tilbuddet selv,Konsulentbistand og Botilbud til unge,Øvrige virksomhedsformer,25874439,Socialtilsyn Øst,,,,,,,,,,,,
55.524691,11.489725,Sorø Kommune,Pernillebo,"Fra 2.044,42 - 2.044,42 kr.","Botilbud til midlertidige ophold, § 107","5 - Botilbud til midlertidige ophold, § 107","Pernillesvej 1
    

    4293 Dianalund","Lene Anita Hovmand

                info@pernillebo.dk
                
                    Telefon: 40109330","Botilbud til midlertidige ophold, § 107
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser","Lene Anita Hovmand
    

    info@pernillebo.dk
    
        Telefon: 40109330",Tilbuddet selv,Fonden Perlen,Fonde og andre selvejende institutioner,29473668,Socialtilsyn Øst,,,,,,,,,,,,
57.355115,10.013305,Hjørring Kommune,Poulstruplund §107 (Poulstruplund),Fra 3.516 - 3.581 kr.,"Botilbud til midlertidige ophold, § 107","6 - Botilbud til midlertidige ophold, § 107","Hovedgaden 116A
    

    9760 Vrå","Eivind Grepperud

                eigre@hjoerring.dk
                
                    Telefon: 41226900","Botilbud til midlertidige ophold, § 107
    
    
        

            
                6 pladser -
                Kontakt afdelingen om ledige pladser","Eivind Grepperud
    

    eigre@hjoerring.dk
    
        Telefon: 41226900",Tilbuddet selv,Hjørring Kommune,Primærkommune,29189382,"EAN-nummer
    
        5798003596228",11.718.755 kr.,,-826.418 kr.,"-7,05 %",668.604 kr.,7.537.718 kr.,103.010 kr.,2.042.374 kr.,0 kr.,"88,33 %","1,14 %","3,84 %"
55.896867,10.000989,Horsens Kommune,Ravnebjerg (OK-Fonden Enghaven socialpsykiatrisk bosted),"Fra 2.198,21 - 6.186,69 kr.","Botilbud til midlertidige ophold, § 107","14 - Botilbud til midlertidige ophold, § 107","Ravnebjerget 9
    

    8700 Horsens","Anette Jensen

                okelj@ok-fonden.dk
                
                    Telefon: 75659211","Botilbud til midlertidige ophold, § 107
    
    
        

            
                14 pladser -
                Kontakt afdelingen om ledige pladser","Anette Jensen
    

    okelj@ok-fonden.dk
    
        Telefon: 75659211",Tilbuddet selv,OK-FONDEN,Erhvervsdrivende fond,14268235,Socialtilsyn Hovedstaden,118.944.121 kr.,"40,33 %",3.531.872 kr.,"2,97 %",1.838.195 kr.,66.325.612 kr.,6.500.609 kr.,3.386.001 kr.,0 kr.,"67,31 %",1 %,15 %
55.909065,11.663511,Odsherred Kommune,Skovhus Bo- og Afhængighedsbehandling,"Fra 4.956,03 - 4.956,03 kr.","Botilbud til midlertidige ophold, § 107","12 - Botilbud til midlertidige ophold, § 107","Annebergparken 18
    

    4500 Nykøbing Sj","Signe Larsen

                sily@skovhusprivathospital.dk
                
                    Telefon: 61252859","Botilbud til midlertidige ophold, § 107
    
    
        

            
                12 pladser -
                Kontakt afdelingen om ledige pladser","Signe Larsen
    

    sily@skovhusprivathospital.dk
    
        Telefon: 61252859",Tilbuddet selv,Skovhus Bo- og Afhængighedscenter ApS,Anpartsselskab,43165151,Socialtilsyn Hovedstaden,,,,,,,,,,,,
55.799988,12.4734725,Lyngby-Taarbæk Kommune,SputnikKollegiet Virum,"Fra 1.466,3 - 1.466,3 kr.","Botilbud til midlertidige ophold, § 107","23 - Botilbud til midlertidige ophold, § 107","Skovridergårdsvej 23 9
    

    2830 Virum","Thomas Munk

                tmu@skolensputnik.dk
                
                    Telefon: 61276111","Botilbud til midlertidige ophold, § 107
    
    
        

            
                23 pladser -
                Kontakt afdelingen om ledige pladser","Thomas Munk
    

    tmu@skolensputnik.dk
    
        Telefon: 61276111",Tilbuddet selv,SPUTNIKKOLLEGIET VIRUM ApS,Anpartsselskab,35390480,Socialtilsyn Hovedstaden,,,,,,,,,,,,
